Type,Environment,Width,Depth,Amplitude,Wavelength,Sandbody thickness,Belt Width,Source
MEANDERING,TIDAL,721.289913,,,4816.492892,,,"Leuven et al., 2018"
MEANDERING,TIDAL,727.583792,,,6475.077635,,,"Leuven et al., 2018"
MEANDERING,TIDAL,402.139919,,,3420.869809,,,"Leuven et al., 2018"
MEANDERING,TIDAL,417.5267936,,,2791.149716,,,"Leuven et al., 2018"
MEANDERING,TIDAL,437.3095507,,,2977.800389,,,"Leuven et al., 2018"
MEANDERING,TIDAL,449.6196177,,,3118.71654,,,"Leuven et al., 2018"
MEANDERING,TIDAL,433.3973532,,,2568.257436,,,"Leuven et al., 2018"
MEANDERING,TIDAL,449.8208456,,,2497.988079,,,"Leuven et al., 2018"
MEANDERING,TIDAL,502.8551105,,,2452.21324,,,"Leuven et al., 2018"
MEANDERING,TIDAL,475.5638511,,,2568.257436,,,"Leuven et al., 2018"
MEANDERING,TIDAL,493.5208213,,,2665.034351,,,"Leuven et al., 2018"
MEANDERING,TIDAL,531.3062541,,,3420.869809,,,"Leuven et al., 2018"
MEANDERING,TIDAL,526.4648112,,,3206.447226,,,"Leuven et al., 2018"
MEANDERING,TIDAL,535.972338,,,4473.036166,,,"Leuven et al., 2018"
MEANDERING,TIDAL,582.6400187,,,4641.588834,,,"Leuven et al., 2018"
MEANDERING,TIDAL,610.4166575,,,4310.604248,,,"Leuven et al., 2018"
MEANDERING,TIDAL,651.2609225,,,4816.492892,,,"Leuven et al., 2018"
MEANDERING,TIDAL,535.8524406,,,4997.987674,,,"Leuven et al., 2018"
MEANDERING,TIDAL,561.2834189,,,5138.582973,,,"Leuven et al., 2018"
MEANDERING,TIDAL,550.8748197,,,5533.142913,,,"Leuven et al., 2018"
MEANDERING,TIDAL,21.6882209,,,345.2650436,,,"Leuven et al., 2018"
MEANDERING,TIDAL,48.60423543,,,518.6321531,,,"Leuven et al., 2018"
MEANDERING,TIDAL,56.8974696,,,601.3349774,,,"Leuven et al., 2018"
MEANDERING,TIDAL,42.29799634,,,447.3036166,,,"Leuven et al., 2018"
MEANDERING,TIDAL,38.90425338,,,464.1588834,,,"Leuven et al., 2018"
MEANDERING,TIDAL,46.83662234,,,495.1982674,,,"Leuven et al., 2018"
MEANDERING,TIDAL,34.79986833,,,481.6492892,,,"Leuven et al., 2018"
MEANDERING,TIDAL,34.79532701,,,513.8582973,,,"Leuven et al., 2018"
MEANDERING,TIDAL,42.66708298,,,601.3349774,,,"Leuven et al., 2018"
MEANDERING,TIDAL,45.11562575,,,574.1642456,,,"Leuven et al., 2018"
MEANDERING,TIDAL,47.69756879,,,590.3157048,,,"Leuven et al., 2018"
MEANDERING,TIDAL,52.34015657,,,579.4983568,,,"Leuven et al., 2018"
MEANDERING,TIDAL,54.33269065,,,518.6321531,,,"Leuven et al., 2018"
MEANDERING,TIDAL,64.78821041,,,635.6423892,,,"Leuven et al., 2018"
MEANDERING,TIDAL,69.79281683,,,595.7998666,,,"Leuven et al., 2018"
MEANDERING,TIDAL,24.00330725,,,490.6401136,,,"Leuven et al., 2018"
MEANDERING,TIDAL,23.12562456,,,518.6321531,,,"Leuven et al., 2018"
MEANDERING,TIDAL,29.98245193,,,601.3349774,,,"Leuven et al., 2018"
MEANDERING,TIDAL,36.77498741,,,618.2507596,,,"Leuven et al., 2018"
MEANDERING,TIDAL,41.0885687,,,793.5940327,,,"Leuven et al., 2018"
MEANDERING,TIDAL,38.50664589,,,757.7362639,,,"Leuven et al., 2018"
MEANDERING,TIDAL,38.14295777,,,838.8702238,,,"Leuven et al., 2018"
MEANDERING,TIDAL,32.2773965,,,779.0516739,,,"Leuven et al., 2018"
MEANDERING,TIDAL,33.49179803,,,862.4679631,,,"Leuven et al., 2018"
MEANDERING,TIDAL,27.31434083,,,716.8391014,,,"Leuven et al., 2018"
MEANDERING,TIDAL,71.61311268,,,1694.008802,,,"Leuven et al., 2018"
MEANDERING,TIDAL,193.0846859,,,3752.29685,,,"Leuven et al., 2018"
MEANDERING,TIDAL,166.2997633,,,5533.142913,,,"Leuven et al., 2018"
MEANDERING,TIDAL,182.4761523,,,5584.547019,,,"Leuven et al., 2018"
MEANDERING,TIDAL,205.8738465,,,5741.642456,,,"Leuven et al., 2018"
MEANDERING,TIDAL,198.3793383,,,5584.547019,,,"Leuven et al., 2018"
MEANDERING,TIDAL,225.9376123,,,5332.214733,,,"Leuven et al., 2018"
MEANDERING,TIDAL,213.727183,,,4951.982674,,,"Leuven et al., 2018"
MEANDERING,TIDAL,252.5852694,,,5138.582973,,,"Leuven et al., 2018"
MEANDERING,TIDAL,267.0555251,,,5138.582973,,,"Leuven et al., 2018"
MEANDERING,TIDAL,284.967273,,,5332.214733,,,"Leuven et al., 2018"
MEANDERING,TIDAL,292.9889734,,,5584.547019,,,"Leuven et al., 2018"
MEANDERING,TIDAL,304.0917228,,,5431.749825,,,"Leuven et al., 2018"
MEANDERING,TIDAL,327.5692664,,,5186.321531,,,"Leuven et al., 2018"
MEANDERING,TIDAL,356.0977093,,,5332.214733,,,"Leuven et al., 2018"
MEANDERING,TIDAL,387.1756926,,,5044.420071,,,"Leuven et al., 2018"
MEANDERING,TIDAL,352.3663512,,,9907.952954,,,"Leuven et al., 2018"
MEANDERING,TIDAL,405.0594651,,,9460.271807,,,"Leuven et al., 2018"
MEANDERING,TIDAL,478.784315,,,9032.818694,,,"Leuven et al., 2018"
MEANDERING,TIDAL,525.3372598,,,9286.915328,,,"Leuven et al., 2018"
MEANDERING,TIDAL,465.3980121,,,11594.63357,,,"Leuven et al., 2018"
MEANDERING,TIDAL,68.30344508,,,2640.503497,,,"Leuven et al., 2018"
MEANDERING,TIDAL,64.00662083,,,2616.198442,,,"Leuven et al., 2018"
MEANDERING,TIDAL,70.25758614,,,2215.039759,,,"Leuven et al., 2018"
MEANDERING,TIDAL,73.59879581,,,2174.449859,,,"Leuven et al., 2018"
MEANDERING,TIDAL,81.5127504,,,2174.449859,,,"Leuven et al., 2018"
MEANDERING,TIDAL,80.02651477,,,2000.805255,,,"Leuven et al., 2018"
MEANDERING,TIDAL,72.93357744,,,1964.141133,,,"Leuven et al., 2018"
MEANDERING,TIDAL,92.84318539,,,2000.805255,,,"Leuven et al., 2018"
MEANDERING,TIDAL,86.9572125,,,2568.257436,,,"Leuven et al., 2018"
MEANDERING,TIDAL,89.42335611,,,2429.641341,,,"Leuven et al., 2018"
MEANDERING,TIDAL,97.2167924,,,2429.641341,,,"Leuven et al., 2018"
MEANDERING,TIDAL,100.9083252,,,2277.349672,,,"Leuven et al., 2018"
MEANDERING,TIDAL,127.2033766,,,2977.800389,,,"Leuven et al., 2018"
MEANDERING,TIDAL,130.7792178,,,3176.932826,,,"Leuven et al., 2018"
MEANDERING,TIDAL,154.4901392,,,4077.948784,,,"Leuven et al., 2018"
MEANDERING,TIDAL,164.824327,,,4598.864379,,,"Leuven et al., 2018"
MEANDERING,TIDAL,180.9077817,,,4040.41247,,,"Leuven et al., 2018"
MEANDERING,TIDAL,200.3380792,,,4270.92641,,,"Leuven et al., 2018"
MEANDERING,TIDAL,127.2959009,,,2076.199472,,,"Leuven et al., 2018"
MEANDERING,TIDAL,117.2265826,,,1170.235025,,,"Leuven et al., 2018"
MEANDERING,TIDAL,132.2528302,,,1225.613155,,,"Leuven et al., 2018"
MEANDERING,TIDAL,121.6439073,,,1260.09012,,,"Leuven et al., 2018"
MEANDERING,TIDAL,118.2957921,,,1295.536936,,,"Leuven et al., 2018"
MEANDERING,TIDAL,105.9024667,,,894.9674265,,,"Leuven et al., 2018"
MEANDERING,TIDAL,102.0491593,,,862.4679631,,,"Leuven et al., 2018"
MEANDERING,TIDAL,99.22556743,,,954.8159797,,,"Leuven et al., 2018"
MEANDERING,TIDAL,94.77749106,,,723.4986932,,,"Leuven et al., 2018"
MEANDERING,TIDAL,82.42508409,,,870.4804787,,,"Leuven et al., 2018"
MEANDERING,TIDAL,87.13735355,,,920.1432015,,,"Leuven et al., 2018"
MEANDERING,TIDAL,85.53102092,,,937.3192799,,,"Leuven et al., 2018"
MEANDERING,TIDAL,84.72951482,,,1000,,,"Leuven et al., 2018"
MEANDERING,TIDAL,79.39640094,,,1009.290218,,,"Leuven et al., 2018"
MEANDERING,TIDAL,75.80188584,,,963.6864287,,,"Leuven et al., 2018"
MEANDERING,TIDAL,75.84570881,,,723.4986932,,,"Leuven et al., 2018"
MEANDERING,TIDAL,50.41787436,,,665.7224038,,,"Leuven et al., 2018"
MEANDERING,TIDAL,48.57615233,,,690.8081135,,,"Leuven et al., 2018"
MEANDERING,TIDAL,46.80694251,,,678.1492741,,,"Leuven et al., 2018"
MEANDERING,TIDAL,45.08199321,,,831.1486711,,,"Leuven et al., 2018"
MEANDERING,TIDAL,64.76405693,,,764.7757992,,,"Leuven et al., 2018"
MEANDERING,TIDAL,65.95823285,,,886.7295157,,,"Leuven et al., 2018"
MEANDERING,TIDAL,56.31491871,,,990.7952954,,,"Leuven et al., 2018"
MEANDERING,TIDAL,52.29431313,,,894.9674265,,,"Leuven et al., 2018"
MEANDERING,TIDAL,54.27599402,,,870.4804787,,,"Leuven et al., 2018"
MEANDERING,TIDAL,64.71457044,,,1117.359102,,,"Leuven et al., 2018"
MEANDERING,TIDAL,55.22939605,,,1544.383027,,,"Leuven et al., 2018"
MEANDERING,TIDAL,56.25300722,,,1709.746514,,,"Leuven et al., 2018"
MEANDERING,TIDAL,50.3258403,,,1647.659512,,,"Leuven et al., 2018"
MEANDERING,TIDAL,67.12935721,,,1434.255441,,,"Leuven et al., 2018"
MEANDERING,TIDAL,70.31000044,,,1530.167438,,,"Leuven et al., 2018"
MEANDERING,TIDAL,72.99751416,,,1271.796632,,,"Leuven et al., 2018"
MEANDERING,TIDAL,80.84379942,,,1295.536936,,,"Leuven et al., 2018"
MEANDERING,TIDAL,89.51843657,,,1434.255441,,,"Leuven et al., 2018"
MEANDERING,TIDAL,87.87803962,,,1382.172503,,,"Leuven et al., 2018"
MEANDERING,TIDAL,106.8046515,,,1331.980884,,,"Leuven et al., 2018"
MEANDERING,TIDAL,100.0951286,,,1260.09012,,,"Leuven et al., 2018"
MEANDERING,TIDAL,98.26824528,,,1170.235025,,,"Leuven et al., 2018"
MEANDERING,TIDAL,87.90589652,,,1181.106764,,,"Leuven et al., 2018"
MEANDERING,TIDAL,91.22176236,,,1248.491363,,,"Leuven et al., 2018"
MEANDERING,TIDAL,409.1428057,,,6535.23252,,,"Leuven et al., 2018"
MEANDERING,TIDAL,409.0360279,,,7438.509873,,,"Leuven et al., 2018"
MEANDERING,TIDAL,177.9008946,,,1647.659512,,,"Leuven et al., 2018"
MEANDERING,TIDAL,168.2865312,,,1530.167438,,,"Leuven et al., 2018"
MEANDERING,TIDAL,154.8044094,,,1488.300964,,,"Leuven et al., 2018"
MEANDERING,TIDAL,165.1719367,,,1617.466674,,,"Leuven et al., 2018"
MEANDERING,TIDAL,151.9280073,,,1632.493293,,,"Leuven et al., 2018"
MEANDERING,TIDAL,156.1930638,,,1774.173074,,,"Leuven et al., 2018"
MEANDERING,TIDAL,145.0010982,,,1841.027353,,,"Leuven et al., 2018"
MEANDERING,TIDAL,139.7277751,,,1757.842335,,,"Leuven et al., 2018"
MEANDERING,TIDAL,137.1724227,,,1662.966629,,,"Leuven et al., 2018"
MEANDERING,TIDAL,125.0331572,,,1516.082698,,,"Leuven et al., 2018"
MEANDERING,TIDAL,130.9988421,,,1382.172503,,,"Leuven et al., 2018"
MEANDERING,TIDAL,122.6733321,,,1928.14887,,,"Leuven et al., 2018"
MEANDERING,TIDAL,128.5168386,,,1824.08124,,,"Leuven et al., 2018"
MEANDERING,TIDAL,113.9001996,,,1858.130899,,,"Leuven et al., 2018"
MEANDERING,TIDAL,104.7712823,,,1841.027353,,,"Leuven et al., 2018"
MEANDERING,TIDAL,97.27480943,,,1807.291111,,,"Leuven et al., 2018"
MEANDERING,TIDAL,106.7489111,,,1725.630432,,,"Leuven et al., 2018"
MEANDERING,TIDAL,110.7962021,,,1662.966629,,,"Leuven et al., 2018"
MEANDERING,TIDAL,119.3235759,,,1774.173074,,,"Leuven et al., 2018"
MEANDERING,TIDAL,101.9293668,,,1544.383027,,,"Leuven et al., 2018"
MEANDERING,TIDAL,109.8009183,,,1461.028321,,,"Leuven et al., 2018"
MEANDERING,TIDAL,137.0906098,,,2235.617962,,,"Leuven et al., 2018"
MEANDERING,TIDAL,147.660989,,,2235.617962,,,"Leuven et al., 2018"
MEANDERING,TIDAL,168.1924325,,,2019.393172,,,"Leuven et al., 2018"
MEANDERING,TIDAL,184.5838956,,,1875.39334,,,"Leuven et al., 2018"
MEANDERING,TIDAL,210.1943943,,,1928.14887,,,"Leuven et al., 2018"
MEANDERING,TIDAL,220.1125335,,,2256.387341,,,"Leuven et al., 2018"
MEANDERING,TIDAL,237.088743,,,2235.617962,,,"Leuven et al., 2018"
MEANDERING,TIDAL,257.7515328,,,2235.617962,,,"Leuven et al., 2018"
MEANDERING,TIDAL,275.0905328,,,2114.955358,,,"Leuven et al., 2018"
MEANDERING,TIDAL,253.0660599,,,2000.805255,,,"Leuven et al., 2018"
MEANDERING,TIDAL,248.4287046,,,1928.14887,,,"Leuven et al., 2018"
MEANDERING,TIDAL,373.67288,,,2235.617962,,,"Leuven et al., 2018"
MEANDERING,TIDAL,346.884531,,,2363.164619,,,"Leuven et al., 2018"
MEANDERING,TIDAL,370.1367082,,,2497.988079,,,"Leuven et al., 2018"
MEANDERING,TIDAL,373.5196443,,,2740.002784,,,"Leuven et al., 2018"
MEANDERING,TIDAL,140.9417655,,,2407.27721,,,"Leuven et al., 2018"
MEANDERING,TIDAL,147.6279571,,,2497.988079,,,"Leuven et al., 2018"
MEANDERING,TIDAL,148.9800089,,,2714.781867,,,"Leuven et al., 2018"
MEANDERING,TIDAL,134.5107404,,,2765.458008,,,"Leuven et al., 2018"
MEANDERING,TIDAL,151.7242029,,,3176.932826,,,"Leuven et al., 2018"
MEANDERING,TIDAL,160.4102882,,,3236.235821,,,"Leuven et al., 2018"
MEANDERING,TIDAL,161.9277031,,,3033.386229,,,"Leuven et al., 2018"
MEANDERING,TIDAL,172.810948,,,2950.390616,,,"Leuven et al., 2018"
MEANDERING,TIDAL,182.7451123,,,2689.793102,,,"Leuven et al., 2018"
MEANDERING,TIDAL,193.196313,,,2817.080107,,,"Leuven et al., 2018"
MEANDERING,TIDAL,213.9384759,,,3033.386229,,,"Leuven et al., 2018"
MEANDERING,TIDAL,230.3654856,,,3517.100181,,,"Leuven et al., 2018"
MEANDERING,TIDAL,206.0658496,,,3616.03755,,,"Leuven et al., 2018"
MEANDERING,TIDAL,198.5791604,,,3389.381713,,,"Leuven et al., 2018"
MEANDERING,TIDAL,239.2110592,,,2689.793102,,,"Leuven et al., 2018"
MEANDERING,TIDAL,257.6458341,,,2740.002784,,,"Leuven et al., 2018"
MEANDERING,TIDAL,252.8774056,,,2896.325644,,,"Leuven et al., 2018"
MEANDERING,TIDAL,267.3444594,,,3005.464805,,,"Leuven et al., 2018"
MEANDERING,TIDAL,290.6603561,,,2923.233142,,,"Leuven et al., 2018"
MEANDERING,TIDAL,296.1357245,,,2791.149716,,,"Leuven et al., 2018"
MEANDERING,TIDAL,310.2362747,,,2665.034351,,,"Leuven et al., 2018"
MEANDERING,TIDAL,285.2702679,,,3147.690098,,,"Leuven et al., 2018"
MEANDERING,TIDAL,301.5736414,,,3358.183455,,,"Leuven et al., 2018"
MEANDERING,TIDAL,333.9888934,,,3420.869809,,,"Leuven et al., 2018"
MEANDERING,TIDAL,340.229722,,,3517.100181,,,"Leuven et al., 2018"
MEANDERING,TIDAL,349.9244464,,,3118.71654,,,"Leuven et al., 2018"
MEANDERING,TIDAL,390.9985548,,,3857.850391,,,"Leuven et al., 2018"
MEANDERING,TIDAL,421.0130613,,,4514.591649,,,"Leuven et al., 2018"
MEANDERING,TIDAL,421.0915615,,,4115.833819,,,"Leuven et al., 2018"
MEANDERING,TIDAL,250.428322,,,3616.03755,,,"Leuven et al., 2018"
MEANDERING,TIDAL,257.4633658,,,3893.690664,,,"Leuven et al., 2018"
MEANDERING,TIDAL,239.0149082,,,4040.41247,,,"Leuven et al., 2018"
MEANDERING,TIDAL,219.850051,,,4077.948784,,,"Leuven et al., 2018"
MEANDERING,TIDAL,221.9711215,,,3484.726313,,,"Leuven et al., 2018"
MEANDERING,TIDAL,267.1401804,,,4391.069198,,,"Leuven et al., 2018"
MEANDERING,TIDAL,295.8267044,,,4684.710207,,,"Leuven et al., 2018"
MEANDERING,TIDAL,267.1650841,,,4192.663038,,,"Leuven et al., 2018"
MEANDERING,TIDAL,445.0327326,,,5044.420071,,,"Leuven et al., 2018"
MEANDERING,TIDAL,479.3201965,,,5186.321531,,,"Leuven et al., 2018"
MEANDERING,TIDAL,502.0214154,,,5584.547019,,,"Leuven et al., 2018"
MEANDERING,TIDAL,453.2386326,,,5848.820231,,,"Leuven et al., 2018"
MEANDERING,TIDAL,444.8336466,,,6297.914888,,,"Leuven et al., 2018"
MEANDERING,TIDAL,479.0343185,,,6972.258718,,,"Leuven et al., 2018"
MEANDERING,TIDAL,483.5748003,,,6475.077635,,,"Leuven et al., 2018"
MEANDERING,TIDAL,483.6379141,,,6069.215106,,,"Leuven et al., 2018"
MEANDERING,TIDAL,550.6489171,,,6781.492741,,,"Leuven et al., 2018"
MEANDERING,TIDAL,576.857399,,,6535.23252,,,"Leuven et al., 2018"
MEANDERING,TIDAL,36.72770964,,,1170.235025,,,"Leuven et al., 2018"
MEANDERING,TIDAL,48.07073348,,,1236.999368,,,"Leuven et al., 2018"
MEANDERING,TIDAL,74.35320867,,,1382.172503,,,"Leuven et al., 2018"
MEANDERING,TIDAL,77.88483576,,,1395.013188,,,"Leuven et al., 2018"
MEANDERING,TIDAL,123.9030524,,,1369.450014,,,"Leuven et al., 2018"
MEANDERING,TIDAL,328.1071357,,,2298.506748,,,"Leuven et al., 2018"
MEANDERING,TIDAL,384.141467,,,2497.988079,,,"Leuven et al., 2018"
MEANDERING,TIDAL,236.704494,,,4997.987674,,,"Leuven et al., 2018"
MEANDERING,TIDAL,304.2164758,,,4431.86319,,,"Leuven et al., 2018"
MEANDERING,TIDAL,346.490253,,,4154.070814,,,"Leuven et al., 2018"
MEANDERING,TIDAL,309.9645464,,,4115.833819,,,"Leuven et al., 2018"
MEANDERING,TIDAL,53.23672083,,,1271.796632,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,8.289567475,407.5152246,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,5.966553341,201.7040213,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,2.662101033,80.59497648,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,5.848887312,63.01226153,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,12.41462976,55.94685544,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,19.56697445,83.45528307,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,19.33489965,103.4863561,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,32.65583438,113.9889289,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,40.08635695,122.0106185,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,39.62241675,134.5461291,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,58.41460501,105.2824965,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,66.2277865,99.25735925,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,60.40873347,135.7464935,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,57.02198295,180.2702541,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,46.97793995,178.5897155,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,42.39945753,175.1694747,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,29.44181961,171.9104017,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,15.04414099,109.7974289,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,11.68039201,278.1138087,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,16.63804341,235.347455,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,20.43227564,213.3326098,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,20.90091156,224.0101821,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,22.38638514,201.1385524,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,27.47420787,235.096973,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,32.58399381,277.5086938,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,38.66376774,266.7679836,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,23.14331778,294.4894589,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,19.49937329,337.8124951,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,28.0744463,379.5727707,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,26.81272444,443.8926988,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,29.03775658,457.0285677,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,31.44438703,489.3210744,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,28.70099295,508.9360715,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,24.18608258,545.1864342,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,20.39275426,466.4034902,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,19.04049188,509.3796808,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,19.47249253,589.8141643,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,15.5024598,595.897712,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,18.58251274,952.415105,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,13.66066692,925.4887457,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,31.75411042,932.9098099,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,35.97521735,1179.330163,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,38.92289329,1795.366117,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,42.24274865,781.8858806,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,46.79411537,870.478702,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,47.90911121,642.8381122,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,41.31958359,588.8727994,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,37.30339817,513.6505942,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,38.17099873,474.9810891,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,35.64847102,470.4279057,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,36.07286367,394.5018487,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,44.79830085,386.6844667,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,50.76444165,447.6470342,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,45.28337482,498.5976108,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,57.44583917,904.8033192,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,60.12286131,922.5815305,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,63.64909695,922.4698971,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,60.8415648,758.6965498,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,66.64906069,766.0027532,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,68.17277774,828.2849377,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,80.90277193,758.2376451,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,84.69750024,687.5435809,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,56.8731345,518.2331703,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,58.87160514,451.9031616,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,65.21303891,508.0500116,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,70.63152722,503.021542,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,70.60759964,576.8127873,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,66.69585468,576.8825907,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,63.7138273,611.7969626,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,43.81292469,308.8251714,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,47.44640801,324.243031,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,46.9199915,294.0479074,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,53.17255493,330.5659809,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,59.57679305,368.0123777,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,60.32983739,230.1596498,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,53.81729157,253.8618046,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,57.61570476,274.4762385,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,60.3035616,274.4496687,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,71.52430222,314.5961086,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,74.8773231,288.0676849,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,67.50620001,438.712826,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,69.86646976,409.6610292,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,66.00536823,386.3664113,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,73.98028515,375.1071454,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,81.95710424,405.5376644,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,86.76392905,405.4885939,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,81.16163907,208.589692,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,104.3376267,176.5527117,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,122.3817662,181.746545,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,135.5970949,185.2952051,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,112.9604544,206.4152248,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,111.6477002,232.1175186,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,114.2443968,214.6428585,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,160.7655095,248.368049,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,88.8377632,290.792492,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,96.20989277,299.3977519,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,99.53038329,333.3698949,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,91.89047513,343.35144,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,97.32935074,279.585006,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,104.2190122,279.5444104,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,99.4942578,386.029932,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,108.9807097,405.2923712,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,115.3836518,389.7002178,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,110.2594369,363.9557152,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,118.072954,353.383737,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,87.2841413,3623.60507,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,125.826595,2448.793957,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,142.5701063,2947.925183,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,150.9392195,2890.488795,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,196.1130187,3345.21586,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,152.5625053,3837.988571,,,"Leuven et al., 2018"
MEANDERING,TIDAL,,,202.680251,5561.610491,,,"Leuven et al., 2018"
